family	cluster_id	count_in_family	n_in	p_in	count_outside_family	n_out	p_out	raw_names	evidence_subjects
PICI	FUNC:multispecies_clpp_prohead_protease_major_capsid_fusion	2	65	0.0308	0	74	0.0000	MULTISPECIES: ClpP-like prohead protease/major capsid protein fusion protein	WP_053888089.1 MULTISPECIES: ClpP-like prohead protease/major capsid protein fusion protein | WP_064160165.1 MULTISPECIES: ClpP-like prohead protease/major capsid protein fusion protein
PICI	FUNC:multispecies_cold_shock	3	65	0.0462	0	74	0.0000	MULTISPECIES: cold-shock protein	WP_010714131.1 MULTISPECIES: cold-shock protein | WP_063283138.1 MULTISPECIES: cold-shock protein
PICI	FUNC:multispecies_damage_inducible_d	1	65	0.0154	0	74	0.0000	MULTISPECIES: DNA damage-inducible protein D	WP_020902143.1 MULTISPECIES: DNA damage-inducible protein D
PICI	FUNC:multispecies_dart_ssdna_thymidine_adp_ribosyltransferase	1	65	0.0154	0	74	0.0000	MULTISPECIES: DarT ssDNA thymidine ADP-ribosyltransferase family protein	WP_010714134.1 MULTISPECIES: DarT ssDNA thymidine ADP-ribosyltransferase family protein
PICI	FUNC:multispecies_duf1240	1	65	0.0154	0	74	0.0000	MULTISPECIES: DUF1240 domain-containing protein	WP_015834856.1 MULTISPECIES: DUF1240 domain-containing protein
PICI	FUNC:multispecies_duf1441	1	65	0.0154	0	74	0.0000	MULTISPECIES: DUF1441 family protein	WP_077135225.1 MULTISPECIES: DUF1441 family protein
PICI	FUNC:multispecies_duf1648	1	65	0.0154	0	74	0.0000	MULTISPECIES: DUF1648 domain-containing protein	WP_422120275.1 MULTISPECIES: DUF1648 domain-containing protein
PICI	FUNC:multispecies_duf1655	3	65	0.0462	0	74	0.0000	MULTISPECIES: DUF1655 domain-containing protein	WP_010905406.1 MULTISPECIES: DUF1655 domain-containing protein | WP_011677056.1 MULTISPECIES: DUF1655 domain-containing protein | WP_014573405.1 MULTISPECIES: DUF1655 domain-containing protein
PICI	FUNC:multispecies_duf3206	1	65	0.0154	0	74	0.0000	MULTISPECIES: DUF3206 domain-containing protein	WP_010714139.1 MULTISPECIES: DUF3206 domain-containing protein
PICI	FUNC:multispecies_duf3307	1	65	0.0154	0	74	0.0000	MULTISPECIES: DUF3307 domain-containing protein	WP_049115527.1 MULTISPECIES: DUF3307 domain-containing protein
PICI	FUNC:multispecies_duf4222	21	65	0.3231	13	74	0.1757	MULTISPECIES: DUF4222 domain-containing protein	WP_000727198.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770147.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770153.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770157.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770160.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770163.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770175.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000770178.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000791984.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000791986.1 MULTISPECIES: DUF4222 domain-containing protein | WP_000810838.1 MULTISPECIES: DUF4222 domain-containing protein | WP_001261489.1 MULTISPECIES: DUF4222 domain-containing protein | WP_001261494.1 MULTISPECIES: DUF4222 domain-containing protein | WP_001261503.1 MULTISPECIES: DUF4222 domain-containing protein | WP_001261505.1 MULTISPECIES: DUF4222 domain-containing protein | WP_017880049.1 MULTISPECIES: DUF4222 domain-containing protein | WP_021538179.1 MULTISPECIES: DUF4222 domain-containing protein | WP_032416075.1 MULTISPECIES: DUF4222 domain-containing protein | WP_040177077.1 MULTISPECIES: DUF4222 domain-containing protein | WP_053285630.1 MULTISPECIES: DUF4222 domain-containing protein | WP_062920959.1 MULTISPECIES: DUF4222 domain-containing protein | WP_064189217.1 MULTISPECIES: DUF4222 domain-containing protein | WP_071843247.1 MULTISPECIES: DUF4222 domain-containing protein | WP_079779208.1 MULTISPECIES: DUF4222 domain-containing protein | WP_149608046.1 MULTISPECIES: DUF4222 domain-containing protein
PICI	FUNC:multispecies_duf6387	1	65	0.0154	5	74	0.0676	MULTISPECIES: DUF6387 family protein	WP_000163378.1 MULTISPECIES: DUF6387 family protein | WP_004245366.1 MULTISPECIES: DUF6387 family protein | WP_016236857.1 MULTISPECIES: DUF6387 family protein | WP_023309430.1 MULTISPECIES: DUF6387 family protein | WP_040194014.1 MULTISPECIES: DUF6387 family protein | WP_060614944.1 MULTISPECIES: DUF6387 family protein
PICI	FUNC:multispecies_duf6440	1	65	0.0154	0	74	0.0000	MULTISPECIES: DUF6440 family protein	WP_010905058.1 MULTISPECIES: DUF6440 family protein | WP_011834158.1 MULTISPECIES: DUF6440 family protein
PICI	FUNC:multispecies_duf927	1	65	0.0154	9	74	0.1216	MULTISPECIES: DUF927 domain-containing protein	WP_000761790.1 MULTISPECIES: DUF927 domain-containing protein | WP_001547831.1 MULTISPECIES: DUF927 domain-containing protein | WP_004150965.1 MULTISPECIES: DUF927 domain-containing protein | WP_058654948.1 MULTISPECIES: DUF927 domain-containing protein | WP_064160164.1 MULTISPECIES: DUF927 domain-containing protein | WP_076752408.1 MULTISPECIES: DUF927 domain-containing protein | WP_101360988.1 MULTISPECIES: DUF927 domain-containing protein | WP_137351848.1 MULTISPECIES: DUF927 domain-containing protein
PICI	FUNC:multispecies_endoribonuclease_mazf	1	65	0.0154	0	74	0.0000	MULTISPECIES: endoribonuclease MazF	WP_000254745.1 MULTISPECIES: endoribonuclease MazF
PICI	FUNC:multispecies_excisionase	1	65	0.0154	0	74	0.0000	MULTISPECIES: excisionase	WP_010905405.1 MULTISPECIES: excisionase
PICI	FUNC:multispecies_export_chaperone_secb	1	65	0.0154	0	74	0.0000	MULTISPECIES: protein-export chaperone SecB	WP_003132877.1 MULTISPECIES: protein-export chaperone SecB
PICI	FUNC:multispecies_fad_oxidoreductase	1	65	0.0154	0	74	0.0000	MULTISPECIES: FAD-binding oxidoreductase	WP_000059306.1 MULTISPECIES: FAD-binding oxidoreductase
PICI	FUNC:multispecies_fggy_carbohydrate_kinase	1	65	0.0154	0	74	0.0000	MULTISPECIES: FGGY-family carbohydrate kinase	WP_039023141.1 MULTISPECIES: FGGY-family carbohydrate kinase
PICI	FUNC:multispecies_fructose_1_phosphate_6_phosphogluconate_phosphatase	1	65	0.0154	0	74	0.0000	MULTISPECIES: fructose-1-phosphate/6-phosphogluconate phosphatase	WP_000273290.1 MULTISPECIES: fructose-1-phosphate/6-phosphogluconate phosphatase
PICI	FUNC:multispecies_glucitol_operon_transcriptional_repressor_srlr	1	65	0.0154	0	74	0.0000	MULTISPECIES: glucitol operon DNA-binding transcriptional repressor SrlR	WP_000804550.1 MULTISPECIES: glucitol operon DNA-binding transcriptional repressor SrlR
PICI	FUNC:multispecies_glutamine_hydrolyzing_ctp_synthase	1	65	0.0154	0	74	0.0000	MULTISPECIES: glutamine hydrolyzing CTP synthase	WP_000210878.1 MULTISPECIES: glutamine hydrolyzing CTP synthase
PICI	FUNC:multispecies_gtp_diphosphokinase	1	65	0.0154	0	74	0.0000	MULTISPECIES: GTP diphosphokinase	WP_000226815.1 MULTISPECIES: GTP diphosphokinase
PICI	FUNC:multispecies_head_closure	1	65	0.0154	29	74	0.3919	MULTISPECIES: phage head closure protein	WP_001020662.1 MULTISPECIES: phage head closure protein | WP_001020668.1 MULTISPECIES: phage head closure protein | WP_001020674.1 MULTISPECIES: phage head closure protein | WP_001201223.1 MULTISPECIES: phage head closure protein | WP_001201224.1 MULTISPECIES: phage head closure protein | WP_003586099.1 MULTISPECIES: phage head closure protein | WP_004150961.1 MULTISPECIES: phage head closure protein | WP_004174258.1 MULTISPECIES: phage head closure protein | WP_004245348.1 MULTISPECIES: phage head closure protein | WP_012424770.1 MULTISPECIES: phage head closure protein | WP_012492216.1 MULTISPECIES: phage head closure protein | WP_021538171.1 MULTISPECIES: phage head closure protein | WP_025315439.1 MULTISPECIES: phage head closure protein | WP_048288905.1 MULTISPECIES: phage head closure protein | WP_049335102.1 MULTISPECIES: phage head closure protein | WP_058654940.1 MULTISPECIES: phage head closure protein | WP_065805090.1 MULTISPECIES: phage head closure protein | WP_071687081.1 MULTISPECIES: phage head closure protein | WP_103301585.1 MULTISPECIES: phage head closure protein | WP_103848551.1 MULTISPECIES: phage head closure protein | WP_135023963.1 MULTISPECIES: phage head closure protein | WP_135911389.1 MULTISPECIES: phage head closure protein | WP_149608043.1 MULTISPECIES: phage head closure protein
PICI	FUNC:multispecies_head_decoration	8	65	0.1231	0	74	0.0000	MULTISPECIES: head decoration protein	WP_000380877.1 MULTISPECIES: head decoration protein | WP_000380879.1 MULTISPECIES: head decoration protein | WP_000380881.1 MULTISPECIES: head decoration protein | WP_000380882.1 MULTISPECIES: head decoration protein | WP_000380888.1 MULTISPECIES: head decoration protein
PICI	FUNC:multispecies_head_tail_connector	1	65	0.0154	36	74	0.4865	MULTISPECIES: head-tail connector protein	WP_000123150.1 MULTISPECIES: head-tail connector protein | WP_000134107.1 MULTISPECIES: head-tail connector protein | WP_000134108.1 MULTISPECIES: head-tail connector protein | WP_000134109.1 MULTISPECIES: head-tail connector protein | WP_000134110.1 MULTISPECIES: head-tail connector protein | WP_000134113.1 MULTISPECIES: head-tail connector protein | WP_001287546.1 MULTISPECIES: head-tail connector protein | WP_001547824.1 MULTISPECIES: head-tail connector protein | WP_001650759.1 MULTISPECIES: head-tail connector protein | WP_003574397.1 MULTISPECIES: head-tail connector protein | WP_003586097.1 MULTISPECIES: head-tail connector protein | WP_004245347.1 MULTISPECIES: head-tail connector protein | WP_012425025.1 MULTISPECIES: head-tail connector protein | WP_023323295.1 MULTISPECIES: head-tail connector protein | WP_025315440.1 MULTISPECIES: head-tail connector protein | WP_025861186.1 MULTISPECIES: head-tail connector protein | WP_032660536.1 MULTISPECIES: head-tail connector protein | WP_037558410.1 MULTISPECIES: head-tail connector protein | WP_038679600.1 MULTISPECIES: head-tail connector protein | WP_063844875.1 MULTISPECIES: head-tail connector protein | WP_071687082.1 MULTISPECIES: head-tail connector protein
PICI	FUNC:multispecies_helicase_repa	4	65	0.0615	1	74	0.0135	MULTISPECIES: helicase RepA family protein	WP_000761761.1 MULTISPECIES: helicase RepA family protein | WP_000833618.1 MULTISPECIES: helicase RepA family protein | WP_000833622.1 MULTISPECIES: helicase RepA family protein | WP_023304525.1 MULTISPECIES: helicase RepA family protein | WP_024797469.1 MULTISPECIES: helicase RepA family protein
PICI	FUNC:multispecies_helix_turn_helix	15	65	0.2308	15	74	0.2027	MULTISPECIES: helix-turn-helix domain-containing protein	WP_000090006.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_000243849.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_000794247.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_001107589.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_001260004.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_002512180.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_003594046.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_004174242.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_005701719.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_005879194.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_005879196.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_011834153.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_011836146.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_012424042.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_012898677.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_014570685.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_014570686.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_014735188.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_015604674.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_016090297.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_016090298.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_023164689.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_025776519.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_031914433.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_038679586.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_041712334.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_045341105.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_050439619.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_062931970.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_062931971.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_064542224.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_070717231.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_072031770.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_074195213.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_077868537.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_103301597.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_239613089.1 MULTISPECIES: helix-turn-helix domain-containing protein | WP_262350414.1 MULTISPECIES: helix-turn-helix domain-containing protein
PICI	FUNC:multispecies_helix_turn_helix_transcriptional_regulator	26	65	0.4000	19	74	0.2568	MULTISPECIES: helix-turn-helix transcriptional regulator	WP_000126307.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_000387478.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_001075377.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_001165816.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_001206970.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_001206975.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_001241280.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_001547839.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_005764228.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_010286533.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_014915001.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_019077824.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_023301291.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_024414032.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_025315429.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_033577577.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_038434559.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_039127985.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_041382034.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_041382036.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_045286856.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_045339018.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_047026876.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_047072697.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_048210781.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_050163129.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_065805076.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_071609858.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_103848554.1 MULTISPECIES: helix-turn-helix transcriptional regulator | WP_135023926.1 MULTISPECIES: helix-turn-helix transcriptional regulator
PICI	FUNC:multispecies_hggxstg	2	65	0.0308	0	74	0.0000	MULTISPECIES: HGGxSTG domain-containing protein	WP_015854059.1 MULTISPECIES: HGGxSTG domain-containing protein | WP_038666382.1 MULTISPECIES: HGGxSTG domain-containing protein
PICI	FUNC:multispecies_hk97_prohead_protease	2	65	0.0308	32	74	0.4324	MULTISPECIES: HK97 family phage prohead protease	WP_000504050.1 MULTISPECIES: HK97 family phage prohead protease | WP_000504054.1 MULTISPECIES: HK97 family phage prohead protease | WP_000504056.1 MULTISPECIES: HK97 family phage prohead protease | WP_000798770.1 MULTISPECIES: HK97 family phage prohead protease | WP_000798773.1 MULTISPECIES: HK97 family phage prohead protease | WP_000848270.1 MULTISPECIES: HK97 family phage prohead protease | WP_000987369.1 MULTISPECIES: HK97 family phage prohead protease | WP_001547826.1 MULTISPECIES: HK97 family phage prohead protease | WP_019077813.1 MULTISPECIES: HK97 family phage prohead protease | WP_021214769.1 MULTISPECIES: HK97 family phage prohead protease | WP_021538173.1 MULTISPECIES: HK97 family phage prohead protease | WP_023195107.1 MULTISPECIES: HK97 family phage prohead protease | WP_031914425.1 MULTISPECIES: HK97 family phage prohead protease | WP_039128010.1 MULTISPECIES: HK97 family phage prohead protease | WP_048618033.1 MULTISPECIES: HK97 family phage prohead protease | WP_049007540.1 MULTISPECIES: HK97 family phage prohead protease | WP_053017517.1 MULTISPECIES: HK97 family phage prohead protease | WP_053026193.1 MULTISPECIES: HK97 family phage prohead protease | WP_060579289.1 MULTISPECIES: HK97 family phage prohead protease | WP_064138402.1 MULTISPECIES: HK97 family phage prohead protease | WP_065805086.1 MULTISPECIES: HK97 family phage prohead protease | WP_077139445.1 MULTISPECIES: HK97 family phage prohead protease | WP_079773308.1 MULTISPECIES: HK97 family phage prohead protease | WP_080783603.1 MULTISPECIES: HK97 family phage prohead protease | WP_101999636.1 MULTISPECIES: HK97 family phage prohead protease | WP_103360826.1 MULTISPECIES: HK97 family phage prohead protease | WP_146877134.1 MULTISPECIES: HK97 family phage prohead protease | WP_197537132.1 MULTISPECIES: HK97 family phage prohead protease
