batch	family	accession	region_name	region_number	core_start	core_end	strand	n_orfs	n_core_orfs	genome_fasta	output_fasta	status	source_tsv
003	PICI	NZ_CM128601.1	PICI REGION 3 - NZ_CM128601.1	3	1042855	1046050	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128601.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128601.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128601.1_PICI_output.tsv
003	PICI	NZ_CM128602.1	PICI REGION 1 - NZ_CM128602.1	1	211674	222219	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128602.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128602.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128602.1_PICI_output.tsv
003	PICI	NZ_CM128602.1	PICI REGION 2 - NZ_CM128602.1	2	1252369	1261430	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128602.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128602.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128602.1_PICI_output.tsv
003	PICI	NZ_CM128602.1	PICI REGION 3 - NZ_CM128602.1	3	1730111	1740272	mixed	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128602.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128602.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128602.1_PICI_output.tsv
003	PICI	NZ_CM128602.1	PICI REGION 4 - NZ_CM128602.1	4	1885187	1889820	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128602.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128602.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128602.1_PICI_output.tsv
003	PICI	NZ_CM128603.1	PICI REGION 1 - NZ_CM128603.1	1	3328463	3340981	mixed	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128603.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128603.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128603.1_PICI_output.tsv
003	PICI	NZ_CM128603.1	PICI REGION 2 - NZ_CM128603.1	2	1097585	1102092	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128603.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128603.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128603.1_PICI_output.tsv
003	PICI	NZ_CM128604.1	PICI REGION 1 - NZ_CM128604.1	1	415130	428268	mixed	33	23	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128604.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128604.1_PICI_output.tsv
003	PICI	NZ_CM128604.1	PICI REGION 2 - NZ_CM128604.1	2	426789	435800	mixed	28	18	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128604.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128604.1_PICI_output.tsv
003	PICI	NZ_CM128604.1	PICI REGION 3 - NZ_CM128604.1	3	1467425	1470619	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128604.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128604.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128604.1_PICI_output.tsv
003	PICI	NZ_CM128605.1	PICI REGION 1 - NZ_CM128605.1	1	2151784	2161804	mixed	31	21	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128605.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128605.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128605.1_PICI_output.tsv
003	PICI	NZ_CM128605.1	PICI REGION 2 - NZ_CM128605.1	2	3302916	3311978	mixed	23	13	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128605.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128605.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128605.1_PICI_output.tsv
003	PICI	NZ_CM128605.1	PICI REGION 3 - NZ_CM128605.1	3	1100978	1106766	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128605.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128605.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128605.1_PICI_output.tsv
003	PICI	NZ_CM128606.1	PICI REGION 1 - NZ_CM128606.1	1	1056073	1059267	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128606.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
003	PICI	NZ_CM128606.1	PICI REGION 2 - NZ_CM128606.1	2	1299385	1312177	mixed	33	23	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128606.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
003	PICI	NZ_CM128606.1	PICI REGION 3 - NZ_CM128606.1	3	1992721	2001524	mixed	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128606.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
003	PICI	NZ_CM128606.1	PICI REGION 4 - NZ_CM128606.1	4	2000045	2013181	mixed	33	23	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM128606.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
003	PICI	NZ_CM129037.1	PICI REGION 1 - NZ_CM129037.1	1	3915171	3918365	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129037.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129037.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129037.1_PICI_output.tsv
003	PICI	NZ_CM129038.1	PICI REGION 1 - NZ_CM129038.1	1	4198277	4201471	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129038.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129038.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129038.1_PICI_output.tsv
003	PICI	NZ_CM129039.1	PICI REGION 1 - NZ_CM129039.1	1	1154887	1158082	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129039.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129039.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129039.1_PICI_output.tsv
003	PICI	NZ_CM129039.1	PICI REGION 2 - NZ_CM129039.1	2	1423881	1437193	mixed	34	24	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129039.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129039.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129039.1_PICI_output.tsv
003	PICI	NZ_CM129040.1	PICI REGION 1 - NZ_CM129040.1	1	2901032	2905149	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129040.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129040.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129040.1_PICI_output.tsv
003	PICI	NZ_CM129041.1	PICI REGION 1 - NZ_CM129041.1	1	107567	120110	-1	27	17	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129041.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
003	PICI	NZ_CM129041.1	PICI REGION 2 - NZ_CM129041.1	2	1894285	1903166	mixed	24	14	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129041.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
003	PICI	NZ_CM129041.1	PICI REGION 3 - NZ_CM129041.1	3	3430975	3444287	mixed	34	24	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129041.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
003	PICI	NZ_CM129041.1	PICI REGION 4 - NZ_CM129041.1	4	3709320	3712515	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129041.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R4_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
003	PICI	NZ_CM129042.1	PICI REGION 1 - NZ_CM129042.1	1	4557656	4567956	1	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129042.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129042.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129042.1_PICI_output.tsv
003	PICI	NZ_CM129042.1	PICI REGION 2 - NZ_CM129042.1	2	4140849	4144966	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129042.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129042.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129042.1_PICI_output.tsv
003	PICI	NZ_CM129854.1	PICI REGION 1 - NZ_CM129854.1	1	1010717	1014834	mixed	15	5	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129854.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129854.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129854.1_PICI_output.tsv
003	PICI	NZ_CM129919.1	PICI REGION 1 - NZ_CM129919.1	1	976852	980046	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM129919.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129919.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129919.1_PICI_output.tsv
003	PICI	NZ_CM130001.1	PICI REGION 1 - NZ_CM130001.1	1	3500389	3503583	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM130001.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM130001.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM130001.1_PICI_output.tsv
003	PICI	NZ_CM132654.1	PICI REGION 1 - NZ_CM132654.1	1	3132524	3142771	-1	30	20	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM132654.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132654.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132654.1_PICI_output.tsv
003	PICI	NZ_CM132654.1	PICI REGION 2 - NZ_CM132654.1	2	3564548	3567742	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM132654.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132654.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132654.1_PICI_output.tsv
003	PICI	NZ_CM132655.1	PICI REGION 1 - NZ_CM132655.1	1	4773898	4777092	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM132655.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132655.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132655.1_PICI_output.tsv
003	PICI	NZ_CM132658.1	PICI REGION 1 - NZ_CM132658.1	1	2374013	2377207	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM132658.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132658.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132658.1_PICI_output.tsv
003	PICI	NZ_CM132944.1	PICI REGION 1 - NZ_CM132944.1	1	1028855	1032049	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM132944.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132944.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132944.1_PICI_output.tsv
003	PICI	NZ_CM135133.1	PICI REGION 1 - NZ_CM135133.1	1	3701526	3704720	mixed	14	4	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM135133.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM135133.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM135133.1_PICI_output.tsv
003	PICI	NZ_CM144239.1	PICI REGION 1 - NZ_CM144239.1	1	1114540	1120325	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144239.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144239.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144239.1_PICI_output.tsv
003	PICI	NZ_CM144240.1	PICI REGION 1 - NZ_CM144240.1	1	3941494	3952310	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144240.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144240.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144240.1_PICI_output.tsv
003	PICI	NZ_CM144240.1	PICI REGION 2 - NZ_CM144240.1	2	3949565	3962018	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144240.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144240.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144240.1_PICI_output.tsv
003	PICI	NZ_CM144240.1	PICI REGION 3 - NZ_CM144240.1	3	542248	548033	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144240.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144240.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144240.1_PICI_output.tsv
003	PICI	NZ_CM144241.1	PICI REGION 1 - NZ_CM144241.1	1	1103974	1116427	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144241.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144241.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144241.1_PICI_output.tsv
003	PICI	NZ_CM144241.1	PICI REGION 2 - NZ_CM144241.1	2	1113682	1124498	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144241.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144241.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144241.1_PICI_output.tsv
003	PICI	NZ_CM144241.1	PICI REGION 3 - NZ_CM144241.1	3	4517959	4523744	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144241.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144241.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144241.1_PICI_output.tsv
003	PICI	NZ_CM144242.1	PICI REGION 1 - NZ_CM144242.1	1	4688698	4699514	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144242.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144242.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144242.1_PICI_output.tsv
003	PICI	NZ_CM144242.1	PICI REGION 2 - NZ_CM144242.1	2	4696769	4709222	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144242.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144242.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144242.1_PICI_output.tsv
003	PICI	NZ_CM144242.1	PICI REGION 3 - NZ_CM144242.1	3	1289452	1295237	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144242.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144242.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144242.1_PICI_output.tsv
003	PICI	NZ_CM144243.1	PICI REGION 1 - NZ_CM144243.1	1	1249051	1261504	mixed	32	22	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144243.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144243.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144243.1_PICI_output.tsv
003	PICI	NZ_CM144243.1	PICI REGION 2 - NZ_CM144243.1	2	1258759	1269575	mixed	26	16	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144243.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144243.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144243.1_PICI_output.tsv
003	PICI	NZ_CM144243.1	PICI REGION 3 - NZ_CM144243.1	3	4663036	4668821	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144243.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144243.1_R3_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144243.1_PICI_output.tsv
003	PICI	NZ_CM144244.1	PICI REGION 1 - NZ_CM144244.1	1	2825129	2834054	mixed	24	14	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144244.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144244.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144244.1_PICI_output.tsv
003	PICI	NZ_CM144244.1	PICI REGION 2 - NZ_CM144244.1	2	804283	810068	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144244.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144244.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144244.1_PICI_output.tsv
003	PICI	NZ_CM144245.1	PICI REGION 1 - NZ_CM144245.1	1	671364	677149	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144245.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144245.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144245.1_PICI_output.tsv
003	PICI	NZ_CM144246.1	PICI REGION 1 - NZ_CM144246.1	1	2359027	2368981	-1	29	19	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144246.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144246.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144246.1_PICI_output.tsv
003	PICI	NZ_CM144246.1	PICI REGION 2 - NZ_CM144246.1	2	2820657	2826442	mixed	16	6	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144246.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144246.1_R2_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144246.1_PICI_output.tsv
003	PICI	NZ_CM144247.1	PICI REGION 1 - NZ_CM144247.1	1	4017705	4024930	mixed	17	7	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144247.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144247.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144247.1_PICI_output.tsv
003	PICI	NZ_CM144251.1	PICI REGION 1 - NZ_CM144251.1	1	478440	487738	mixed	25	15	/sciclone/scr10/ncnallapaneni/saphari_pub/assembled_genomes/003/NZ_CM144251.1.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144251.1_R1_core.fasta	ok	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144251.1_PICI_output.tsv
