family	accession	region	core_start	core_end	core_len_bp	n_core_orfs	had_blastn_support	query_length	supported_bp	core_region_family_coverage	core_region_family_coverage_percent	coverage_bin	family_supported_weighted_identity	family_supported_weighted_identity_percent	top_reference	top_reference_query_fraction	top_reference_query_fraction_percent	top_reference_weighted_identity	n_references_hit	n_hsps_total	query_id	output_fasta	source_tsv
PICI	NZ_CM128605.1	R2	3302916	3311978	9063	13	1	9063	7417	0.8184	81.84%	75-100%	85.941	85.94%	CP018948.1_1961620_1972242	0.5552	55.52%	87.86	10	50	NZ_CM128605.1|PICI|R2|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3302916|end=3311978|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128605.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128605.1_PICI_output.tsv
PICI	NZ_CM128605.1	R3	1100978	1106766	5789	6	1	5789	2319	0.4006	40.06%	25-50%	96.678	96.68%	CP057584.1_1088918_1103260	0.4006	40.06%	96.769	2	4	NZ_CM128605.1|PICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=1100978|end=1106766|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128605.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128605.1_PICI_output.tsv
PICI	NZ_CM128606.1	R1	1056073	1059267	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CM128606.1|PICI|R1|core|batch=003|record=NZ_CM128606.1_Escherichia_coli_strain_E100341_chromosome__whole_genome_shotgun_sequence|start=1056073|end=1059267|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
PICI	NZ_CM128606.1	R2	1299385	1312177	12793	23	0	12793	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
PICI	NZ_CM128606.1	R3	1992721	2001524	8804	19	0	8804	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
PICI	NZ_CM128606.1	R4	2000045	2013181	13137	23	1	13137	82	0.0062	0.62%	>0-10%	88.652	88.65%	CP002212.1_249047_259688	0.0062	0.62%	85.542	2	2	NZ_CM128606.1|PICI|R4|core|batch=003|record=NZ_CM128606.1_Escherichia_coli_strain_E100341_chromosome__whole_genome_shotgun_sequence|start=2000045|end=2013181|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM128606.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM128606.1_PICI_output.tsv
PICI	NZ_CM129037.1	R1	3915171	3918365	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CM129037.1|PICI|R1|core|batch=003|record=NZ_CM129037.1_Escherichia_coli_strain_600055_chromosome__whole_genome_shotgun_sequence|start=3915171|end=3918365|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129037.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129037.1_PICI_output.tsv
PICI	NZ_CM129038.1	R1	4198277	4201471	3195	5	1	3195	3195	1.0	100.00%	75-100%	99.285	99.28%	CP057584.1_1088918_1103260	1.0	100.00%	99.092	2	2	NZ_CM129038.1|PICI|R1|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=4198277|end=4201471|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129038.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129038.1_PICI_output.tsv
PICI	NZ_CM129039.1	R1	1154887	1158082	3196	4	1	3196	3196	1.0	100.00%	75-100%	97.506	97.51%	CP057584.1_1088918_1103260	1.0	100.00%	97.497	2	2	NZ_CM129039.1|PICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=1154887|end=1158082|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129039.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129039.1_PICI_output.tsv
PICI	NZ_CM129039.1	R2	1423881	1437193	13313	24	0	13313	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129039.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129039.1_PICI_output.tsv
PICI	NZ_CM129040.1	R1	2901032	2905149	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CM129040.1|PICI|R1|core|batch=003|record=NZ_CM129040.1_Escherichia_coli_strain_401651_chromosome__whole_genome_shotgun_sequence|start=2901032|end=2905149|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129040.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129040.1_PICI_output.tsv
PICI	NZ_CM129041.1	R1	107567	120110	12544	17	1	12544	6301	0.5023	50.23%	50-75%	75.066	75.07%	CP012554.1_2684917_2697361	0.4412	44.12%	77.227	10	15	NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
PICI	NZ_CM129041.1	R2	1894285	1903166	8882	14	1	8882	8326	0.9374	93.74%	75-100%	92.486	92.49%	CP002212.1_249047_259688	0.8652	86.52%	88.76	10	46	NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
PICI	NZ_CM129041.1	R3	3430975	3444287	13313	24	0	13313	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
PICI	NZ_CM129041.1	R4	3709320	3712515	3196	4	1	3196	3196	1.0	100.00%	75-100%	97.506	97.51%	CP057584.1_1088918_1103260	1.0	100.00%	97.497	2	2	NZ_CM129041.1|PICI|R4|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=3709320|end=3712515|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129041.1_R4_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129041.1_PICI_output.tsv
PICI	NZ_CM129042.1	R1	4557656	4567956	10301	16	0	10301	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129042.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129042.1_PICI_output.tsv
PICI	NZ_CM129042.1	R2	4140849	4144966	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CM129042.1|PICI|R2|core|batch=003|record=NZ_CM129042.1_Escherichia_coli_strain_400660_chromosome__whole_genome_shotgun_sequence|start=4140849|end=4144966|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129042.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129042.1_PICI_output.tsv
PICI	NZ_CM129854.1	R1	1010717	1014834	4118	5	1	4118	2187	0.5311	53.11%	50-75%	97.944	97.94%	CP057584.1_1088918_1103260	0.5311	53.11%	97.716	2	4	NZ_CM129854.1|PICI|R1|core|batch=003|record=NZ_CM129854.1_Escherichia_coli_strain_SW071618_chromosome__whole_genome_shotgun_sequence|start=1010717|end=1014834|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129854.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129854.1_PICI_output.tsv
PICI	NZ_CM129919.1	R1	976852	980046	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.317	99.32%	CP057584.1_1088918_1103260	1.0	100.00%	99.531	2	2	NZ_CM129919.1|PICI|R1|core|batch=003|record=NZ_CM129919.1_Escherichia_coli_strain_B19_chromosome__whole_genome_shotgun_sequence|start=976852|end=980046|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM129919.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM129919.1_PICI_output.tsv
PICI	NZ_CM130001.1	R1	3500389	3503583	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.221	99.22%	CP057584.1_1088918_1103260	1.0	100.00%	99.499	2	2	NZ_CM130001.1|PICI|R1|core|batch=003|record=NZ_CM130001.1_Escherichia_coli_strain_IAL7254_chromosome__whole_genome_shotgun_sequence|start=3500389|end=3503583|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM130001.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM130001.1_PICI_output.tsv
PICI	NZ_CM132654.1	R1	3132524	3142771	10248	20	0	10248	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132654.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132654.1_PICI_output.tsv
PICI	NZ_CM132654.1	R2	3564548	3567742	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	98.967	2	2	NZ_CM132654.1|PICI|R2|core|batch=003|record=NZ_CM132654.1_Escherichia_coli_strain_mip270_04_chromosome__whole_genome_shotgun_sequence|start=3564548|end=3567742|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132654.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132654.1_PICI_output.tsv
PICI	NZ_CM132655.1	R1	4773898	4777092	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	99.969	2	2	NZ_CM132655.1|PICI|R1|core|batch=003|record=NZ_CM132655.1_Escherichia_coli_strain_mip270_22_chromosome__whole_genome_shotgun_sequence|start=4773898|end=4777092|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132655.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132655.1_PICI_output.tsv
PICI	NZ_CM132658.1	R1	2374013	2377207	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.476	99.48%	CP057584.1_1088918_1103260	1.0	100.00%	99.969	2	2	NZ_CM132658.1|PICI|R1|core|batch=003|record=NZ_CM132658.1_Escherichia_coli_strain_mip270_05_chromosome__whole_genome_shotgun_sequence|start=2374013|end=2377207|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132658.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132658.1_PICI_output.tsv
PICI	NZ_CM132944.1	R1	1028855	1032049	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.349	99.35%	CP057584.1_1088918_1103260	1.0	100.00%	99.656	2	2	NZ_CM132944.1|PICI|R1|core|batch=003|record=NZ_CM132944.1_Escherichia_coli_strain_205_chromosome__whole_genome_shotgun_sequence|start=1028855|end=1032049|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM132944.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM132944.1_PICI_output.tsv
PICI	NZ_CM135133.1	R1	3701526	3704720	3195	4	1	3195	3195	1.0	100.00%	75-100%	99.317	99.32%	CP057584.1_1088918_1103260	1.0	100.00%	99.124	2	2	NZ_CM135133.1|PICI|R1|core|batch=003|record=NZ_CM135133.1_Escherichia_coli_strain_K99B_chromosome__whole_genome_shotgun_sequence|start=3701526|end=3704720|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM135133.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM135133.1_PICI_output.tsv
PICI	NZ_CM144239.1	R1	1114540	1120325	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144239.1|PICI|R1|core|batch=003|record=NZ_CM144239.1_Escherichia_coli_strain_KK05-19_chromosome__whole_genome_shotgun_sequence|start=1114540|end=1120325|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144239.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144239.1_PICI_output.tsv
PICI	NZ_CM144240.1	R1	3941494	3952310	10817	16	0	10817	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144240.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144240.1_PICI_output.tsv
PICI	NZ_CM144240.1	R2	3949565	3962018	12454	22	1	12454	55	0.0044	0.44%	>0-10%	89.381	89.38%	CU928162.2_2568989_2580428	0.0044	0.44%	89.474	2	2	NZ_CM144240.1|PICI|R2|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=3949565|end=3962018|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144240.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144240.1_PICI_output.tsv
PICI	NZ_CM144240.1	R3	542248	548033	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144240.1|PICI|R3|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=542248|end=548033|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144240.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144240.1_PICI_output.tsv
PICI	NZ_CM144241.1	R1	1103974	1116427	12454	22	1	12454	55	0.0044	0.44%	>0-10%	89.381	89.38%	CU928162.2_2568989_2580428	0.0044	0.44%	89.474	2	2	NZ_CM144241.1|PICI|R1|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=1103974|end=1116427|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144241.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144241.1_PICI_output.tsv
PICI	NZ_CM144241.1	R2	1113682	1124498	10817	16	0	10817	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144241.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144241.1_PICI_output.tsv
PICI	NZ_CM144241.1	R3	4517959	4523744	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144241.1|PICI|R3|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=4517959|end=4523744|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144241.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144241.1_PICI_output.tsv
PICI	NZ_CM144242.1	R1	4688698	4699514	10817	16	0	10817	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144242.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144242.1_PICI_output.tsv
PICI	NZ_CM144242.1	R2	4696769	4709222	12454	22	1	12454	55	0.0044	0.44%	>0-10%	89.381	89.38%	CU928162.2_2568989_2580428	0.0044	0.44%	89.474	2	2	NZ_CM144242.1|PICI|R2|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=4696769|end=4709222|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144242.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144242.1_PICI_output.tsv
PICI	NZ_CM144242.1	R3	1289452	1295237	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144242.1|PICI|R3|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=1289452|end=1295237|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144242.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144242.1_PICI_output.tsv
PICI	NZ_CM144243.1	R1	1249051	1261504	12454	22	1	12454	55	0.0044	0.44%	>0-10%	89.381	89.38%	CU928162.2_2568989_2580428	0.0044	0.44%	89.474	2	2	NZ_CM144243.1|PICI|R1|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=1249051|end=1261504|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144243.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144243.1_PICI_output.tsv
PICI	NZ_CM144243.1	R2	1258759	1269575	10817	16	0	10817	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144243.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144243.1_PICI_output.tsv
PICI	NZ_CM144243.1	R3	4663036	4668821	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144243.1|PICI|R3|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=4663036|end=4668821|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144243.1_R3_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144243.1_PICI_output.tsv
PICI	NZ_CM144244.1	R1	2825129	2834054	8926	14	1	8926	6785	0.7601	76.01%	75-100%	86.408	86.41%	CP018948.1_1961620_1972242	0.5122	51.22%	90.148	10	46	NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144244.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144244.1_PICI_output.tsv
PICI	NZ_CM144244.1	R2	804283	810068	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144244.1|PICI|R2|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=804283|end=810068|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144244.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144244.1_PICI_output.tsv
PICI	NZ_CM144245.1	R1	671364	677149	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144245.1|PICI|R1|core|batch=003|record=NZ_CM144245.1_Escherichia_coli_strain_CB7453_chromosome__whole_genome_shotgun_sequence|start=671364|end=677149|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144245.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144245.1_PICI_output.tsv
PICI	NZ_CM144246.1	R1	2359027	2368981	9955	19	0	9955	0	0.0	0.00%	0%							0	0		/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144246.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144246.1_PICI_output.tsv
PICI	NZ_CM144246.1	R2	2820657	2826442	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144246.1|PICI|R2|core|batch=003|record=NZ_CM144246.1_Escherichia_coli_strain_CB7286_chromosome__whole_genome_shotgun_sequence|start=2820657|end=2826442|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144246.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144246.1_PICI_output.tsv
PICI	NZ_CM144247.1	R1	4017705	4024930	7226	7	1	7226	2323	0.3215	32.15%	25-50%	96.776	96.78%	CP057584.1_1088918_1103260	0.3215	32.15%	96.692	2	6	NZ_CM144247.1|PICI|R1|core|batch=003|record=NZ_CM144247.1_Escherichia_coli_strain_CB6886_chromosome__whole_genome_shotgun_sequence|start=4017705|end=4024930|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144247.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144247.1_PICI_output.tsv
PICI	NZ_CM144251.1	R1	478440	487738	9299	15	1	9299	7204	0.7747	77.47%	75-100%	84.201	84.20%	CP009072.1_106749_118031	0.4884	48.84%	84.859	10	73	NZ_CM144251.1|PICI|R1|core|batch=003|record=NZ_CM144251.1_Escherichia_coli_strain_LP-26-E1-261_chromosome__whole_genome_shotgun_sequence|start=478440|end=487738|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144251.1_R1_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144251.1_PICI_output.tsv
PICI	NZ_CM144251.1	R2	1110727	1116512	5786	6	1	5786	2309	0.3991	39.91%	25-50%	96.8	96.80%	CP057584.1_1088918_1103260	0.3991	39.91%	96.715	2	4	NZ_CM144251.1|PICI|R2|core|batch=003|record=NZ_CM144251.1_Escherichia_coli_strain_LP-26-E1-261_chromosome__whole_genome_shotgun_sequence|start=1110727|end=1116512|strand=mixed	/sciclone/scr10/ncnallapaneni/saphari_pub/output/core_region_fastas/PICI/NZ_CM144251.1_R2_core.fasta	/sciclone/scr10/ncnallapaneni/saphari_pub/output/new_genomes_fasta/003/RESULTS/PICI/NZ_CM144251.1_PICI_output.tsv
