query_id	family	reference	aligned_query_bp	query_fraction	aligned_subject_bp	subject_coverage	weighted_pident	bitscore_sum	n_hsps
NZ_CM128605.1|PICI|R2|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=3302916|end=3311978|strand=mixed	PICI	CXXR01000010.1_90531_101020	2323	0.2563	2317	0.2209	83.276	2126.0	5
NZ_CM128605.1|PICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=1100978|end=1106766|strand=mixed	PICI	CP057584.1_1088918_1103260	2319	0.4006	2318	0.1616	96.769	3866.0	2
NZ_CM128605.1|PICI|R3|core|batch=003|record=NZ_CM128605.1_Escherichia_coli_strain_E200086_chromosome__whole_genome_shotgun_sequence|start=1100978|end=1106766|strand=mixed	PICI	CP020514.1_1121472_1133349	2222	0.3838	2221	0.187	96.583	3682.0	2
NZ_CM128606.1|PICI|R1|core|batch=003|record=NZ_CM128606.1_Escherichia_coli_strain_E100341_chromosome__whole_genome_shotgun_sequence|start=1056073|end=1059267|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CM128606.1|PICI|R1|core|batch=003|record=NZ_CM128606.1_Escherichia_coli_strain_E100341_chromosome__whole_genome_shotgun_sequence|start=1056073|end=1059267|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CM128606.1|PICI|R4|core|batch=003|record=NZ_CM128606.1_Escherichia_coli_strain_E100341_chromosome__whole_genome_shotgun_sequence|start=2000045|end=2013181|strand=mixed	PICI	CP002212.1_249047_259688	82	0.0062	82	0.0077	85.542	86.1	1
NZ_CM128606.1|PICI|R4|core|batch=003|record=NZ_CM128606.1_Escherichia_coli_strain_E100341_chromosome__whole_genome_shotgun_sequence|start=2000045|end=2013181|strand=mixed	PICI	CXXR01000010.1_90531_101020	58	0.0044	58	0.0055	93.103	86.1	1
NZ_CM129037.1|PICI|R1|core|batch=003|record=NZ_CM129037.1_Escherichia_coli_strain_600055_chromosome__whole_genome_shotgun_sequence|start=3915171|end=3918365|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CM129037.1|PICI|R1|core|batch=003|record=NZ_CM129037.1_Escherichia_coli_strain_600055_chromosome__whole_genome_shotgun_sequence|start=3915171|end=3918365|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CM129038.1|PICI|R1|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=4198277|end=4201471|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.092	5740.0	1
NZ_CM129038.1|PICI|R1|core|batch=003|record=NZ_CM129038.1_Escherichia_coli_strain_700481_chromosome__whole_genome_shotgun_sequence|start=4198277|end=4201471|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.484	5633.0	1
NZ_CM129039.1|PICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=1154887|end=1158082|strand=mixed	PICI	CP057584.1_1088918_1103260	3196	1.0	3195	0.2228	97.497	5457.0	1
NZ_CM129039.1|PICI|R1|core|batch=003|record=NZ_CM129039.1_Escherichia_coli_strain_500111_chromosome__whole_genome_shotgun_sequence|start=1154887|end=1158082|strand=mixed	PICI	CP020514.1_1121472_1133349	3099	0.9696	3098	0.2608	97.515	5295.0	1
NZ_CM129040.1|PICI|R1|core|batch=003|record=NZ_CM129040.1_Escherichia_coli_strain_401651_chromosome__whole_genome_shotgun_sequence|start=2901032|end=2905149|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CM129040.1|PICI|R1|core|batch=003|record=NZ_CM129040.1_Escherichia_coli_strain_401651_chromosome__whole_genome_shotgun_sequence|start=2901032|end=2905149|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP012554.1_2684917_2697361	5534	0.4412	5543	0.4454	77.227	3176.1	6
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP006027.1_4527455_4539396	1883	0.1501	1877	0.1572	75.713	924.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP002038.1_3753070_3764812	1044	0.0832	1044	0.0889	71.442	261.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP009460.1_3954409_3966716	1044	0.0832	1044	0.0848	71.807	278.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP069907.1_3311674_3322803	914	0.0729	914	0.0821	71.121	204.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CU928162.2_2568989_2580428	884	0.0705	884	0.0773	71.271	193.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP057657.1_1895952_1908620	319	0.0254	315	0.0249	74.398	115.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP070464.1_4192947_4204193	316	0.0252	312	0.0277	74.468	115.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP042481.1_1439239_1451343	314	0.025	310	0.0256	74.312	111.0	1
NZ_CM129041.1|PICI|R1|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=107567|end=120110|strand=-1	PICI	CP056883.1_5122670_5135237	181	0.0144	178	0.0142	84.53	176.0	1
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	CP002212.1_249047_259688	7685	0.8652	7704	0.7239	88.76	9395.0	3
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	FN554766.1_1832521_1843554	7173	0.8076	7180	0.6507	92.909	10424.0	6
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	NC_017656.1_1438155_1449376	7111	0.8006	7116	0.6341	93.866	10713.0	6
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	AE014075.1_1377749_1389210	6113	0.6882	6118	0.5338	94.204	9331.4	6
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	JHJE01000001.1_141718_153137	5766	0.6492	5778	0.506	91.206	7827.0	5
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	CP000036.1_2097873_2108605	4997	0.5626	4997	0.4656	96.439	8244.0	3
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	NC_017628.1_920272_930825	4835	0.5444	4842	0.4588	89.907	6217.0	5
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	CP009072.1_106749_118031	4406	0.4961	4412	0.391	94.161	6714.4	5
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	AAMJ02000027.1_22790_33855	3882	0.4371	3890	0.3515	93.46	5764.0	4
NZ_CM129041.1|PICI|R2|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=1894285|end=1903166|strand=mixed	PICI	CU928162.2_2568989_2580428	3226	0.3632	3226	0.282	90.752	4303.0	3
NZ_CM129041.1|PICI|R4|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=3709320|end=3712515|strand=mixed	PICI	CP057584.1_1088918_1103260	3196	1.0	3195	0.2228	97.497	5457.0	1
NZ_CM129041.1|PICI|R4|core|batch=003|record=NZ_CM129041.1_Escherichia_coli_strain_500010_chromosome__whole_genome_shotgun_sequence|start=3709320|end=3712515|strand=mixed	PICI	CP020514.1_1121472_1133349	3099	0.9696	3098	0.2608	97.515	5295.0	1
NZ_CM129042.1|PICI|R2|core|batch=003|record=NZ_CM129042.1_Escherichia_coli_strain_400660_chromosome__whole_genome_shotgun_sequence|start=4140849|end=4144966|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CM129042.1|PICI|R2|core|batch=003|record=NZ_CM129042.1_Escherichia_coli_strain_400660_chromosome__whole_genome_shotgun_sequence|start=4140849|end=4144966|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CM129854.1|PICI|R1|core|batch=003|record=NZ_CM129854.1_Escherichia_coli_strain_SW071618_chromosome__whole_genome_shotgun_sequence|start=1010717|end=1014834|strand=mixed	PICI	CP057584.1_1088918_1103260	2187	0.5311	2186	0.1524	97.716	3761.0	2
NZ_CM129854.1|PICI|R1|core|batch=003|record=NZ_CM129854.1_Escherichia_coli_strain_SW071618_chromosome__whole_genome_shotgun_sequence|start=1010717|end=1014834|strand=mixed	PICI	CP020514.1_1121472_1133349	2090	0.5075	2089	0.1759	98.183	3648.0	2
NZ_CM129919.1|PICI|R1|core|batch=003|record=NZ_CM129919.1_Escherichia_coli_strain_B19_chromosome__whole_genome_shotgun_sequence|start=976852|end=980046|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.531	5818.0	1
NZ_CM129919.1|PICI|R1|core|batch=003|record=NZ_CM129919.1_Escherichia_coli_strain_B19_chromosome__whole_genome_shotgun_sequence|start=976852|end=980046|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.096	5566.0	1
NZ_CM130001.1|PICI|R1|core|batch=003|record=NZ_CM130001.1_Escherichia_coli_strain_IAL7254_chromosome__whole_genome_shotgun_sequence|start=3500389|end=3503583|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.499	5812.0	1
NZ_CM130001.1|PICI|R1|core|batch=003|record=NZ_CM130001.1_Escherichia_coli_strain_IAL7254_chromosome__whole_genome_shotgun_sequence|start=3500389|end=3503583|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	98.935	5539.0	1
NZ_CM132654.1|PICI|R2|core|batch=003|record=NZ_CM132654.1_Escherichia_coli_strain_mip270_04_chromosome__whole_genome_shotgun_sequence|start=3564548|end=3567742|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	98.967	5718.0	1
NZ_CM132654.1|PICI|R2|core|batch=003|record=NZ_CM132654.1_Escherichia_coli_strain_mip270_04_chromosome__whole_genome_shotgun_sequence|start=3564548|end=3567742|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	100.0	5722.0	1
NZ_CM132655.1|PICI|R1|core|batch=003|record=NZ_CM132655.1_Escherichia_coli_strain_mip270_22_chromosome__whole_genome_shotgun_sequence|start=4773898|end=4777092|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.969	5895.0	1
NZ_CM132655.1|PICI|R1|core|batch=003|record=NZ_CM132655.1_Escherichia_coli_strain_mip270_22_chromosome__whole_genome_shotgun_sequence|start=4773898|end=4777092|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	98.967	5544.0	1
NZ_CM132658.1|PICI|R1|core|batch=003|record=NZ_CM132658.1_Escherichia_coli_strain_mip270_05_chromosome__whole_genome_shotgun_sequence|start=2374013|end=2377207|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.969	5895.0	1
NZ_CM132658.1|PICI|R1|core|batch=003|record=NZ_CM132658.1_Escherichia_coli_strain_mip270_05_chromosome__whole_genome_shotgun_sequence|start=2374013|end=2377207|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	98.967	5544.0	1
NZ_CM132944.1|PICI|R1|core|batch=003|record=NZ_CM132944.1_Escherichia_coli_strain_205_chromosome__whole_genome_shotgun_sequence|start=1028855|end=1032049|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.656	5840.0	1
NZ_CM132944.1|PICI|R1|core|batch=003|record=NZ_CM132944.1_Escherichia_coli_strain_205_chromosome__whole_genome_shotgun_sequence|start=1028855|end=1032049|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.032	5555.0	1
NZ_CM135133.1|PICI|R1|core|batch=003|record=NZ_CM135133.1_Escherichia_coli_strain_K99B_chromosome__whole_genome_shotgun_sequence|start=3701526|end=3704720|strand=mixed	PICI	CP057584.1_1088918_1103260	3195	1.0	3195	0.2228	99.124	5746.0	1
NZ_CM135133.1|PICI|R1|core|batch=003|record=NZ_CM135133.1_Escherichia_coli_strain_K99B_chromosome__whole_genome_shotgun_sequence|start=3701526|end=3704720|strand=mixed	PICI	CP020514.1_1121472_1133349	3098	0.9696	3098	0.2608	99.516	5638.0	1
NZ_CM144239.1|PICI|R1|core|batch=003|record=NZ_CM144239.1_Escherichia_coli_strain_KK05-19_chromosome__whole_genome_shotgun_sequence|start=1114540|end=1120325|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
NZ_CM144239.1|PICI|R1|core|batch=003|record=NZ_CM144239.1_Escherichia_coli_strain_KK05-19_chromosome__whole_genome_shotgun_sequence|start=1114540|end=1120325|strand=mixed	PICI	CP020514.1_1121472_1133349	2212	0.3823	2214	0.1864	96.888	3704.0	2
NZ_CM144240.1|PICI|R2|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=3949565|end=3962018|strand=mixed	PICI	CU928162.2_2568989_2580428	55	0.0044	56	0.0049	89.474	69.4	1
NZ_CM144240.1|PICI|R2|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=3949565|end=3962018|strand=mixed	PICI	AAMJ02000027.1_22790_33855	54	0.0043	55	0.005	89.286	67.6	1
NZ_CM144240.1|PICI|R3|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=542248|end=548033|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
NZ_CM144240.1|PICI|R3|core|batch=003|record=NZ_CM144240.1_Escherichia_coli_strain_DG351-2_chromosome__whole_genome_shotgun_sequence|start=542248|end=548033|strand=mixed	PICI	CP020514.1_1121472_1133349	2212	0.3823	2214	0.1864	96.888	3704.0	2
NZ_CM144241.1|PICI|R1|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=1103974|end=1116427|strand=mixed	PICI	CU928162.2_2568989_2580428	55	0.0044	56	0.0049	89.474	69.4	1
NZ_CM144241.1|PICI|R1|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=1103974|end=1116427|strand=mixed	PICI	AAMJ02000027.1_22790_33855	54	0.0043	55	0.005	89.286	67.6	1
NZ_CM144241.1|PICI|R3|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=4517959|end=4523744|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
NZ_CM144241.1|PICI|R3|core|batch=003|record=NZ_CM144241.1_Escherichia_coli_strain_DG343-1_chromosome__whole_genome_shotgun_sequence|start=4517959|end=4523744|strand=mixed	PICI	CP020514.1_1121472_1133349	2212	0.3823	2214	0.1864	96.888	3704.0	2
NZ_CM144242.1|PICI|R2|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=4696769|end=4709222|strand=mixed	PICI	CU928162.2_2568989_2580428	55	0.0044	56	0.0049	89.474	69.4	1
NZ_CM144242.1|PICI|R2|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=4696769|end=4709222|strand=mixed	PICI	AAMJ02000027.1_22790_33855	54	0.0043	55	0.005	89.286	67.6	1
NZ_CM144242.1|PICI|R3|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=1289452|end=1295237|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
NZ_CM144242.1|PICI|R3|core|batch=003|record=NZ_CM144242.1_Escherichia_coli_strain_DG342-2_chromosome__whole_genome_shotgun_sequence|start=1289452|end=1295237|strand=mixed	PICI	CP020514.1_1121472_1133349	2212	0.3823	2214	0.1864	96.888	3704.0	2
NZ_CM144243.1|PICI|R1|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=1249051|end=1261504|strand=mixed	PICI	CU928162.2_2568989_2580428	55	0.0044	56	0.0049	89.474	69.4	1
NZ_CM144243.1|PICI|R1|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=1249051|end=1261504|strand=mixed	PICI	AAMJ02000027.1_22790_33855	54	0.0043	55	0.005	89.286	67.6	1
NZ_CM144243.1|PICI|R3|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=4663036|end=4668821|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
NZ_CM144243.1|PICI|R3|core|batch=003|record=NZ_CM144243.1_Escherichia_coli_strain_DG341-1_chromosome__whole_genome_shotgun_sequence|start=4663036|end=4668821|strand=mixed	PICI	CP020514.1_1121472_1133349	2212	0.3823	2214	0.1864	96.888	3704.0	2
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	CP018948.1_1961620_1972242	4572	0.5122	4567	0.4299	90.148	5942.4	4
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	NC_017628.1_920272_930825	3842	0.4304	3836	0.3635	92.781	5551.0	4
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	CP002212.1_249047_259688	3441	0.3855	3432	0.3225	82.616	3014.0	6
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	NC_017656.1_1438155_1449376	3015	0.3378	3009	0.2681	81.244	2405.0	5
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	CP006027.1_4527455_4539396	2759	0.3091	2753	0.2305	83.67	2583.0	4
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	JHJE01000001.1_141718_153137	2351	0.2634	2342	0.2051	83.545	2181.0	5
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	CXXR01000010.1_90531_101020	2181	0.2443	2165	0.2064	82.939	1952.8	5
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	CP009072.1_106749_118031	2176	0.2438	2169	0.1922	85.505	2259.0	5
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	CU928162.2_2568989_2580428	2052	0.2299	2041	0.1784	91.028	2754.1	4
NZ_CM144244.1|PICI|R1|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=2825129|end=2834054|strand=mixed	PICI	AAMJ02000027.1_22790_33855	1881	0.2107	1872	0.1692	87.228	2133.0	4
NZ_CM144244.1|PICI|R2|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=804283|end=810068|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
NZ_CM144244.1|PICI|R2|core|batch=003|record=NZ_CM144244.1_Escherichia_coli_strain_CB8671_chromosome__whole_genome_shotgun_sequence|start=804283|end=810068|strand=mixed	PICI	CP020514.1_1121472_1133349	2212	0.3823	2214	0.1864	96.888	3704.0	2
NZ_CM144245.1|PICI|R1|core|batch=003|record=NZ_CM144245.1_Escherichia_coli_strain_CB7453_chromosome__whole_genome_shotgun_sequence|start=671364|end=677149|strand=mixed	PICI	CP057584.1_1088918_1103260	2309	0.3991	2311	0.1611	96.715	3845.0	2
